,date,station_complex_id,station_complex,borough,routes,latitude,longitude,monthly_ridership
276,2022-02,R164,86 St (1),M,1,40.78864288330078,-73.9762191772461,233512
277,2022-02,R168,"96 St (1,2,3)",M,"3,1,2",40.79391860961914,-73.97232055664062,484637
278,2022-02,R170,103 St (1),M,1,40.79944610595703,-73.96837615966797,160505
279,2022-02,R172,Cathedral Pkwy-110 St (1),M,1,40.8039665222168,-73.96685028076172,169304
280,2022-02,R173,116 St-Columbia University (1),M,1,40.80772018432617,-73.964111328125,200992
281,2022-02,R174,125 St (1),M,1,40.81558227539063,-73.9583740234375,115459
282,2022-02,R176,137 St-City College (1),M,1,40.82200622558594,-73.95367431640625,176997
283,2022-02,R178,145 St (1),M,1,40.8265495300293,-73.95036315917969,140209
284,2022-02,R180,157 St (1),M,1,40.83404159545898,-73.94489288330078,150076
285,2022-02,R182,"168 St (A,C,1)",M,"C,1,A",40.84071731567383,-73.93955993652344,314761
286,2022-02,R183,181 St (1),M,1,40.84950637817383,-73.93359375,124090
287,2022-02,R185,191 St (1),M,1,40.855224609375,-73.92941284179688,109684
288,2022-02,R186,Dyckman St (1),M,1,40.86053085327149,-73.925537109375,101743
289,2022-02,R188,207 St (1),M,1,40.86462020874024,-73.9188232421875,90882
290,2022-02,R190,215 St (1),M,1,40.86944580078125,-73.91527557373047,27726
291,2022-02,R192,Marble Hill-225 St (1),M,1,40.87456130981445,-73.90982818603516,71047
292,2022-02,R194,231 St (1),BX,1,40.87885665893555,-73.90483093261719,128511
293,2022-02,R196,238 St (1),BX,1,40.88466644287109,-73.90087127685547,60279
294,2022-02,R197,Van Cortlandt Park-242 St (1),BX,1,40.88924789428711,-73.8985824584961,96962
295,2022-02,R201,"Bowling Green (4,5)",M,"5,4",40.70481872558594,-74.01406860351562,254930
296,2022-02,R203,"Wall St (4,5)",M,"5,4",40.707557678222656,-74.0118637084961,160106
297,2022-02,R215,Spring St (6),M,6,40.7223014831543,-73.99713897705078,141085
298,2022-02,R217,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",M,"F,M,B,,D,6",40.72591400146485,-73.99465942382812,453265
299,2022-02,R219,Astor Place (6),M,6,40.73005294799805,-73.99107360839844,205930
300,2022-02,R226,23 St (6),M,6,40.739864349365234,-73.98660278320312,325798
301,2022-02,R228,28 St (6),M,6,40.74306869506836,-73.98426055908203,224330
302,2022-02,R231,33 St (6),M,6,40.7460823059082,-73.9820785522461,311784
303,2022-02,R238,"Grand Central-42 St (S,4,5,6,7)",M,"5,S,4,7,6",40.75177764892578,-73.97684478759766,1267520
304,2022-02,R246,68 St-Hunter College (6),M,6,40.76814270019531,-73.9638671875,315006
305,2022-02,R247,77 St (6),M,6,40.77362060546875,-73.95987701416016,350367
306,2022-02,R249,"86 St (4,5,6)",M,"5,4,6",40.77949142456055,-73.9555892944336,558058
307,2022-02,R251,96 St (6),M,6,40.78567123413086,-73.9510726928711,232407
308,2022-02,R252,103 St (6),M,6,40.79059982299805,-73.94747924804688,177768
309,2022-02,R254,110 St (6),M,6,40.795021057128906,-73.94425201416016,148310
310,2022-02,R256,116 St (6),M,6,40.79862976074219,-73.94161987304688,200798
311,2022-02,R258,"125 St (4,5,6)",M,"5,4,6",40.80413818359375,-73.93759155273438,303841
312,2022-02,R259,"138 St-Grand Concourse (4,5)",BX,"5,4",40.81322479248047,-73.92984771728516,48324
313,2022-02,R261,"149 St-Grand Concourse (2,4,5)",BX,"2,5,4",40.81837463378906,-73.92735290527344,148983
314,2022-02,R283,167 St (4),BX,4,40.83553695678711,-73.92140197753906,126789
315,2022-02,R284,170 St (4),BX,4,40.8400764465332,-73.91779327392578,104314
316,2022-02,R285,Mt Eden Av (4),BX,4,40.84443283081055,-73.91468811035156,69113
317,2022-02,R286,176 St (4),BX,4,40.848480224609375,-73.91179656982422,74187
318,2022-02,R287,Burnside Av (4),BX,4,40.85345458984375,-73.90768432617188,128175
319,2022-02,R288,183 St (4),BX,4,40.85840606689453,-73.90387725830078,85710
320,2022-02,R289,Fordham Rd (4),BX,4,40.8628044128418,-73.90103149414062,140591
321,2022-02,R290,Kingsbridge Rd (4),BX,4,40.86775970458984,-73.89717102050781,128726
322,2022-02,R291,Bedford Park Blvd-Lehman College (4),BX,4,40.8734130859375,-73.89006042480469,77641
323,2022-02,R293,Mosholu Pkwy (4),BX,4,40.8797492980957,-73.88465881347656,115129
324,2022-02,R294,Woodlawn (4),BX,4,40.88603591918945,-73.87875366210938,86133
325,2022-02,R301,"Central Park North-110 St (2,3)",M,"3,2",40.799076080322266,-73.95182037353516,98375
326,2022-02,R302,"116 St (2,3)",M,"3,2",40.80209732055664,-73.94962310791016,132825
327,2022-02,R304,"125 St (2,3)",M,"3,2",40.80775451660156,-73.94549560546875,169189
328,2022-02,R306,"135 St (2,3)",M,"3,2",40.81422805786133,-73.9407730102539,166665
329,2022-02,R308,145 St (3),M,3,40.82041931152344,-73.93624877929688,41351
330,2022-02,R309,Harlem-148 St (3),M,3,40.82387924194336,-73.93647003173828,43642
331,2022-02,R310,"3 Av-149 St (2,5)",BX,"2,5",40.81610870361328,-73.91775512695312,237506
332,2022-02,R312,"Jackson Av (2,5)",BX,"2,5",40.81649017333984,-73.90780639648438,70734
333,2022-02,R314,"Prospect Av (2,5)",BX,"2,5",40.819583892822266,-73.90177154541016,93212
334,2022-02,R316,"Intervale Av (2,5)",BX,"2,5",40.82218170166016,-73.89673614501953,44479
335,2022-02,R318,"Simpson St (2,5)",BX,"2,5",40.82407379150391,-73.89306640625,109719
336,2022-02,R320,"Freeman St (2,5)",BX,"2,5",40.82999420166016,-73.8918685913086,61433
337,2022-02,R322,"174 St (2,5)",BX,"2,5",40.83728790283203,-73.88773345947266,83754
338,2022-02,R323,"West Farms Sq-East Tremont Av (2,5)",BX,"2,5",40.840293884277344,-73.88005065917969,84766
339,2022-02,R325,"East 180 St (2,5)",BX,"2,5",40.84189224243164,-73.87348937988281,99105
340,2022-02,R326,"Bronx Park East (2,5)",BX,"2,5",40.84882736206055,-73.86845397949219,34259
341,2022-02,R328,"Pelham Pkwy (2,5)",BX,"2,5",40.85719299316406,-73.86761474609375,110104
342,2022-02,R329,"Allerton Av (2,5)",BX,"2,5",40.86546325683594,-73.86735534667969,67475
343,2022-02,R330,"Burke Av (2,5)",BX,"2,5",40.87135696411133,-73.8671646118164,41257
344,2022-02,R331,"Gun Hill Rd (2,5)",BX,"2,5",40.87784957885742,-73.86625671386719,86741
345,2022-02,R332,"219 St (2,5)",BX,"2,5",40.88389587402344,-73.86263275146484,39948
346,2022-02,R333,"225 St (2,5)",BX,"2,5",40.88802337646485,-73.86034393310547,48501
347,2022-02,R334,"233 St (2,5)",BX,"2,5",40.893192291259766,-73.85747528076172,61699
348,2022-02,R335,"Nereid Av (2,5)",BX,"2,5",40.898380279541016,-73.85437774658203,43721
349,2022-02,R336,Wakefield-241 St (2),BX,2,40.90312576293945,-73.85061645507812,61253
350,2022-02,R401,3 Av-138 St (6),BX,6,40.81047439575195,-73.92613983154297,103213
351,2022-02,R402,Brook Av (6),BX,6,40.80756759643555,-73.91924285888672,83109
352,2022-02,R404,Cypress Av (6),BX,6,40.80536651611328,-73.9140396118164,40488
353,2022-02,R406,East 143 St-St Mary's St (6),BX,6,40.808719635009766,-73.90765380859375,17821
354,2022-02,R408,East 149 St (6),BX,6,40.81211853027344,-73.90409851074219,69177
355,2022-02,R410,Longwood Av (6),BX,6,40.816104888916016,-73.89643859863281,49881
356,2022-02,R412,Hunts Point Av (6),BX,6,40.82094955444336,-73.89054870605469,140720
357,2022-02,R413,Whitlock Av (6),BX,6,40.8265266418457,-73.88628387451172,26178
358,2022-02,R414,Elder Av (6),BX,6,40.82858276367188,-73.87915802001953,96945
359,2022-02,R415,Morrison Av-Soundview (6),BX,6,40.82952117919922,-73.87451934814453,90159
360,2022-02,R416,St Lawrence Av (6),BX,6,40.83150863647461,-73.86761474609375,56920
361,2022-02,R417,Parkchester (6),BX,6,40.83322525024414,-73.8608169555664,192069
362,2022-02,R418,Castle Hill Av (6),BX,6,40.83425521850586,-73.8512191772461,87744
363,2022-02,R419,Zerega Av (6),BX,6,40.83648681640625,-73.84703826904297,34973
364,2022-02,R420,Westchester Sq-East Tremont Av (6),BX,6,40.83989334106445,-73.84294891357422,75926
365,2022-02,R421,Middletown Rd (6),BX,6,40.84386444091797,-73.83631896972656,26590
366,2022-02,R422,Buhre Av (6),BX,6,40.84680938720703,-73.83256530761719,50758
367,2022-02,R423,Pelham Bay Park (6),BX,6,40.85246276855469,-73.82811737060547,83301
368,2022-02,R504,Vernon Blvd-Jackson Av (7),Q,7,40.74262619018555,-73.95358276367188,187579
369,2022-02,R507,Hunters Point Av (7),Q,7,40.74221420288086,-73.94891357421875,68189
370,2022-02,R509,"Queensboro Plaza (N,W,7)",Q,"N,W,7",40.75058364868164,-73.94020080566406,187773
371,2022-02,R510,"39 Av (N,W)",Q,"N,W",40.75288009643555,-73.93275451660156,38008
372,2022-02,R511,"36 Av (N,W)",Q,"N,W",40.75680541992188,-73.92957305908203,89977
373,2022-02,R512,"Broadway (N,W)",Q,"N,W",40.76182174682617,-73.92550659179688,162645
374,2022-02,R513,"30 Av (N,W)",Q,"N,W",40.76678085327149,-73.92147827148438,180558
375,2022-02,R514,"Astoria Blvd (N,W)",Q,"N,W",40.77025985717773,-73.9178466796875,134840
376,2022-02,R515,"Astoria-Ditmars Blvd (N,W)",Q,"N,W",40.7750358581543,-73.91203308105469,200728
377,2022-02,R516,33 St-Rawson St (7),Q,7,40.74458694458008,-73.93099975585938,100771
378,2022-02,R518,40 St-Lowery St (7),Q,7,40.74378204345703,-73.92401885986328,133516
379,2022-02,R519,46 St-Bliss St (7),Q,7,40.74313354492188,-73.9184341430664,183803
380,2022-02,R521,52 St (7),Q,7,40.74414825439453,-73.91255187988281,91557
381,2022-02,R523,Woodside-61 St (7),Q,7,40.7456283569336,-73.90298461914062,252969
382,2022-02,R524,69 St (7),Q,7,40.7463264465332,-73.89640045166016,86056
383,2022-02,R525,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Q,"F,M,E,R,,7",40.746849060058594,-73.8913345336914,772236
384,2022-02,R526,82 St-Jackson Hts (7),Q,7,40.747657775878906,-73.88369750976562,254780
385,2022-02,R527,90 St-Elmhurst Av (7),Q,7,40.74840927124024,-73.8766098022461,260132
386,2022-02,R528,Junction Blvd (7),Q,7,40.7491455078125,-73.8695297241211,366609
387,2022-02,R529,103 St-Corona Plaza (7),Q,7,40.7498664855957,-73.86270141601562,319379
388,2022-02,R530,111 St (7),Q,7,40.751731872558594,-73.85533142089844,190141
389,2022-02,R532,Mets-Willets Point (7),Q,7,40.75462341308594,-73.84562683105469,33421
390,2022-02,R533,Flushing-Main St (7),Q,7,40.75960159301758,-73.83003234863281,794571
391,2022-02,R550,34 St-Hudson Yards (7),M,7,40.7558822631836,-74.00190734863281,235079
392,2022-02,R600,"Clark St (2,3)",BK,"3,2",40.69746780395508,-73.99308776855469,1
393,2022-02,R602,"Court St (R)/Borough Hall (2,3,4,5)",BK,"3,2,5,R,4,",40.69409942626953,-73.98999786376953,384798
394,2022-02,R606,"Hoyt St (2,3)",BK,"3,2",40.69054412841797,-73.98506164550781,92785
395,2022-02,R608,"Nevins St (2,3,4,5)",BK,"3,2,5,4",40.68824768066406,-73.9804916381836,113738
396,2022-02,R610,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",BK,"3,2,5,N,R,Q,4,B,D",40.6844596862793,-73.97689056396484,567940
397,2022-02,R617,"Bergen St (2,3)",BK,"3,2",40.68082809448242,-73.97509765625,45529
398,2022-02,R619,"Grand Army Plaza (2,3)",BK,"3,2",40.675235748291016,-73.9710464477539,87205
399,2022-02,R621,"Eastern Pkwy-Brooklyn Museum (2,3)",BK,"3,2",40.6719856262207,-73.9643783569336,61169
400,2022-02,R622,"Franklin Av (2,3,4,5)/Botanic Garden (S)",BK,"3,2,5,4,,S",40.67068099975586,-73.9581298828125,195206
401,2022-02,R623,Nostrand Av (3),BK,3,40.66984558105469,-73.9504623413086,53519
402,2022-02,R624,Kingston Av (3),BK,3,40.66939926147461,-73.9421615600586,63936
403,2022-02,R626,"Crown Heights-Utica Av (3,4)",BK,"3,4",40.66889572143555,-73.93294525146484,320735
404,2022-02,R627,Sutter Av-Rutland Rd (3),BK,3,40.66471862792969,-73.922607421875,86239
405,2022-02,R628,Saratoga Av (3),BK,3,40.66145324707031,-73.91632843017578,67177
406,2022-02,R629,Rockaway Av (3),BK,3,40.66254806518555,-73.90894317626953,59878
407,2022-02,R630,Junius St (3),BK,3,40.66351318359375,-73.90245056152344,31867
408,2022-02,R632,Pennsylvania Av (3),BK,3,40.66463470458984,-73.8948974609375,57026
409,2022-02,R633,Van Siclen Av (3),BK,3,40.66544723510742,-73.88939666748047,34007
410,2022-02,R634,New Lots Av (3),BK,3,40.666236877441406,-73.88407897949219,71587
411,2022-02,R635,"President St (2,5)",BK,"2,5",40.66788482666016,-73.95068359375,48390
412,2022-02,R636,"Sterling St (2,5)",BK,"2,5",40.662742614746094,-73.95085144042969,73383
413,2022-02,R637,"Winthrop St (2,5)",BK,"2,5",40.65665054321289,-73.95020294189453,99840
414,2022-02,R639,"Church Av (2,5)",BK,"2,5",40.65084457397461,-73.94957733154297,123217
415,2022-02,R641,"Beverly Rd (2,5)",BK,"2,5",40.64509963989258,-73.94895935058594,57061
416,2022-02,R643,"Newkirk Av (2,5)",BK,"2,5",40.63996887207031,-73.94841003417969,92204
417,2022-02,R645,"Flatbush Av-Brooklyn College (2,5)",BK,"2,5",40.6328353881836,-73.94763946533203,236782
418,2022-02,R726,Morris Park (5),BX,5,40.85436248779297,-73.8604965209961,30879
419,2022-02,R727,Pelham Pkwy (5),BX,5,40.858985900878906,-73.85536193847656,38925
420,2022-02,R728,Gun Hill Rd (5),BX,5,40.86952590942383,-73.84638214111328,63039
421,2022-02,R729,Baychester Av (5),BX,5,40.878662109375,-73.83859252929688,38342
422,2022-02,R730,Eastchester-Dyre Av (5),BX,5,40.888301849365234,-73.8308334350586,53235
423,2022-02,S101,St George,SI,SIR,40.643748,-74.073643,119383
424,2022-02,S102,Tompkinsville,SI,SIR,40.636949,-74.074835,8629
425,2022-03,A002,"Lexington Av (N,R,W)/59 St (4,5,6)",M,"5,N,R,4,,W,6",40.76266098022461,-73.96725463867188,825333
426,2022-03,A006,"5 Av-59 St (N,R,W)",M,"N,R,W",40.76481246948242,-73.97335052490234,236679
427,2022-03,A010,"57 St-7 Av (N,Q,R,W)",M,"N,R,Q,W",40.76466369628906,-73.98065948486328,545378
428,2022-03,A013,"49 St (N,R,W)",M,"N,R,W",40.7598991394043,-73.98413848876953,379703
429,2022-03,A022,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",M,"F,M,N,R,Q,B,W,D",40.74971771240234,-73.98782348632812,1709417
430,2022-03,A027,"28 St (R,W)",M,"R,W",40.7454948425293,-73.98869323730469,169053
431,2022-03,A030,"23 St (R,W)",M,"R,W",40.741302490234375,-73.98934173583984,299064
432,2022-03,A034,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",M,"5,N,R,Q,4,L,W,6",40.73573684692383,-73.98995208740234,1530239
433,2022-03,A038,"8 St-New York University (R,W)",M,"R,W",40.73032760620117,-73.99263000488281,292068
434,2022-03,A041,"Prince St (R,W)",M,"R,W",40.72433090209961,-73.9977035522461,217303
435,2022-03,A043,"Canal St (J,N,Q,R,W,Z,6)",M,"J,N,R,Z,Q,W,6",40.71952819824219,-73.99989318847656,705455
436,2022-03,A047,"City Hall (R,W)",M,"R,W",40.71328353881836,-74.0069808959961,83152
437,2022-03,A054,"Rector St (R,W)",M,"R,W",40.707218170166016,-74.01334381103516,82979
438,2022-03,A064,"Bowery (J,Z)",M,"J,Z",40.72027969360352,-73.99391174316406,61334
439,2022-03,A069,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",M,"J,5,Z,4,,6",40.71324157714844,-74.00340270996094,435662
440,2022-03,A083,"Broad St (J,Z)",M,"J,Z",40.70647430419922,-74.01105499267578,90848
441,2022-03,B004,"7 Av (B,Q)",BK,"Q,B",40.67705154418945,-73.97236633300781,173016
442,2022-03,B009,Park Pl (S),BK,S,40.67477035522461,-73.95762634277344,30352
443,2022-03,B013,"Prospect Park (B,Q,S)",BK,"Q,S,B",40.66161346435547,-73.96224975585938,177921
444,2022-03,B014,Parkside Av (Q),BK,Q,40.65529251098633,-73.96149444580078,115074
445,2022-03,B016,"Church Av (B,Q)",BK,"Q,B",40.65052795410156,-73.96298217773438,281085
446,2022-03,B017,Beverley Rd (Q),BK,Q,40.6440315246582,-73.96449279785156,67459
447,2022-03,B018,Cortelyou Rd (Q),BK,Q,40.640926361083984,-73.9638900756836,114293
448,2022-03,B019,"Newkirk Plaza (B,Q)",BK,"Q,B",40.63508224487305,-73.9627914428711,187070
449,2022-03,B020,Avenue H (Q),BK,Q,40.62926864624024,-73.96163940429688,62071
450,2022-03,B021,Avenue J (Q),BK,Q,40.625038146972656,-73.96080017089844,107225
451,2022-03,B022,Avenue M (Q),BK,Q,40.617618560791016,-73.95939636230469,108992
452,2022-03,B024,"Kings Hwy (B,Q)",BK,"Q,B",40.60866928100586,-73.95773315429688,358209
453,2022-03,B025,Avenue U (Q),BK,Q,40.59930038452149,-73.9559326171875,125641
454,2022-03,B026,Neck Rd (Q),BK,Q,40.595245361328125,-73.95516204833984,73884
455,2022-03,B027,"Sheepshead Bay (B,Q)",BK,"Q,B",40.58689498901367,-73.95415496826172,229457
456,2022-03,B029,"Brighton Beach (B,Q)",BK,"Q,B",40.57762145996094,-73.96137237548828,190823
457,2022-03,B032,Ocean Pkwy (Q),BK,Q,40.57631301879883,-73.96849822998047,57278
458,2022-03,C008,"DeKalb Av (B,Q,R)",BK,"R,Q,B",40.69063568115234,-73.98182678222656,360250
459,2022-03,C010,Union St (R),BK,R,40.67731475830078,-73.98310852050781,132464
460,2022-03,C012,"4 Av (F,G)/9 St (R)",BK,"F,R,G,",40.67084884643555,-73.9883041381836,233134
461,2022-03,C014,Prospect Av (R),BK,R,40.66541290283203,-73.99287414550781,106946
462,2022-03,C016,25 St (R),BK,R,40.66039657592773,-73.99809265136719,67972
463,2022-03,C018,"36 St (D,N,R)",BK,"N,R,D",40.65514373779297,-74.00354766845703,271859
464,2022-03,C019,45 St (R),BK,R,40.6489372253418,-74.010009765625,145576
465,2022-03,C020,53 St (R),BK,R,40.64506912231445,-74.01403045654297,170476
466,2022-03,C021,"59 St (N,R)",BK,"N,R",40.641361236572266,-74.01788330078125,231953
467,2022-03,C023,Bay Ridge Av (R),BK,R,40.63496780395508,-74.02337646484375,146559
468,2022-03,C024,77 St (R),BK,R,40.62974166870117,-74.0255126953125,95815
469,2022-03,C025,86 St (R),BK,R,40.62268829345703,-74.02839660644531,214757
470,2022-03,C027,Bay Ridge-95 St (R),BK,R,40.61662292480469,-74.03087615966797,98110
471,2022-03,D002,8 Av (N),BK,N,40.63506317138672,-74.01171875,211375
472,2022-03,D003,Fort Hamilton Pkwy (N),BK,N,40.631385803222656,-74.0053482055664,123274
473,2022-03,D008,18 Av (N),BK,N,40.62067031860352,-73.99041748046875,97004
474,2022-03,D009,20 Av (N),BK,N,40.617408752441406,-73.98502349853516,76344
475,2022-03,D010,Bay Pkwy (N),BK,N,40.61181640625,-73.98184967041016,139067
476,2022-03,D012,Kings Hwy (N),BK,N,40.60392379760742,-73.98035430908203,102884
477,2022-03,D015,Avenue U (N),BK,N,40.59747314453125,-73.97913360595703,74075
478,2022-03,D016,86 St (N),BK,N,40.59272003173828,-73.97823333740234,51370
479,2022-03,E001,9 Av (D),BK,D,40.64629364013672,-73.99432373046875,106687
480,2022-03,E003,Fort Hamilton Pkwy (D),BK,D,40.64091491699219,-73.99430084228516,83485
481,2022-03,E004,50 St (D),BK,D,40.636260986328125,-73.99478912353516,66459
482,2022-03,E005,55 St (D),BK,D,40.63143539428711,-73.99547576904297,38846
483,2022-03,E006,New Utrecht Av (N)/62 St (D),BK,"N,,D",40.62647247314453,-73.99635314941406,97376
484,2022-03,E009,71 St (D),BK,D,40.619590759277344,-73.99886322021484,92038
485,2022-03,E011,79 St (D),BK,D,40.613502502441406,-74.0006103515625,116470
486,2022-03,E012,18 Av (D),BK,D,40.60795211791992,-74.00173950195312,107621
487,2022-03,E013,20 Av (D),BK,D,40.60455703735352,-73.9981689453125,91287
488,2022-03,E014,Bay Pkwy (D),BK,D,40.60187530517578,-73.99372863769531,138948
489,2022-03,E015,25 Av (D),BK,D,40.59770584106445,-73.98683166503906,80094
490,2022-03,E016,Bay 50 St (D),BK,D,40.58884048461914,-73.9837646484375,52010
491,2022-03,G009,"Coney Island-Stillwell Av (D,F,N,Q)",BK,"F,N,Q,D",40.577423095703125,-73.98123168945312,209655
492,2022-03,G011,"West 8 St-New York Aquarium (F,Q)",BK,"F,Q",40.57612609863281,-73.97593688964844,37210
493,2022-03,H006,3 Av (L),M,L,40.73284912109375,-73.98612213134766,128693
494,2022-03,H007,1 Av (L),M,L,40.730953216552734,-73.98162841796875,457717
495,2022-03,H009,Bedford Av (L),BK,L,40.71730422973633,-73.95687103271484,590195
496,2022-03,H012,Lorimer St (L)/Metropolitan Av (G),BK,"G,,L",40.71406173706055,-73.95027160644531,289914
497,2022-03,H013,Graham Av (L),BK,L,40.71456527709961,-73.94405364990234,176116
498,2022-03,H015,Grand St (L),BK,L,40.7119255065918,-73.94066619873047,131919
499,2022-03,H017,Montrose Av (L),BK,L,40.707740783691406,-73.93984985351562,131219
500,2022-03,H019,Morgan Av (L),BK,L,40.706153869628906,-73.93314361572266,135438
501,2022-03,H022,Jefferson St (L),BK,L,40.70660781860352,-73.92291259765625,153488
502,2022-03,H023,DeKalb Av (L),BK,L,40.70381164550781,-73.91842651367188,223962
503,2022-03,H026,"Myrtle-Wyckoff Avs (L,M)",BK,"M,L",40.69981384277344,-73.91158294677734,337249
504,2022-03,H028,Halsey St (L),BK,L,40.69560241699219,-73.90408325195312,132627
505,2022-03,H032,Wilson Av (L),BK,L,40.68876266479492,-73.90404510498047,82090
506,2022-03,H033,Bushwick Av-Aberdeen St (L),BK,L,40.68283081054688,-73.9052505493164,43818
507,2022-03,H035,Atlantic Av (L),BK,L,40.67534637451172,-73.9030990600586,26263
508,2022-03,H037,Sutter Av (L),BK,L,40.66936874389648,-73.9019775390625,41355
509,2022-03,H038,Livonia Av (L),BK,L,40.664039611816406,-73.90057373046875,36716
510,2022-03,H039,New Lots Av (L),BK,L,40.65873336791992,-73.89923095703125,59106
511,2022-03,H040,East 105 St (L),BK,L,40.65057373046875,-73.89948272705078,45278
512,2022-03,H041,Canarsie-Rockaway Pkwy (L),BK,L,40.64665222167969,-73.90184783935547,77345
513,2022-03,J001,"Marcy Av (J,M,Z)",BK,"M,J,Z",40.70835876464844,-73.95775604248047,223057
514,2022-03,J003,"Hewes St (J,M)",BK,"M,J",40.70687103271485,-73.95343017578125,53579
515,2022-03,J005,"Lorimer St (J,M)",BK,"M,J",40.7038688659668,-73.9474105834961,78868
516,2022-03,J007,"Flushing Av (J,M)",BK,"M,J",40.70026016235352,-73.94112396240234,138336
517,2022-03,J009,"Myrtle Av (J,M,Z)",BK,"M,J,Z",40.697208404541016,-73.93565368652344,189203
518,2022-03,J012,Kosciuszko St (J),BK,J,40.69334030151367,-73.92881774902344,98972
519,2022-03,J013,"Gates Av (J,Z)",BK,"J,Z",40.68962860107422,-73.92227172851562,122564
520,2022-03,J016,Halsey St (J),BK,J,40.686370849609375,-73.91655731201172,102114
521,2022-03,J017,"Chauncey St (J,Z)",BK,"J,Z",40.682891845703125,-73.91045379638672,54253
522,2022-03,J020,Alabama Av (J),BK,J,40.6769905090332,-73.89865112304688,36810
